feature1;feature2;type
6.999669290353715;7.038324709951921;1
5.701184053062272;6.7050936207849725;1
3.453534506209788;1.6603800756125242;-1
6.137230743909117;7.142839586777699;1
4.263571050287538;0.21021742889619344;-1
4.346196050196442;0.6814439861913814;-1
5.867499645471102;7.841753647199803;1
5.633457341991988;7.8589761145358095;1
4.830212273055572;7.286036687802087;1
4.3063058051122525;0.16490711646287093;-1
5.49777179155476;0.9698565834075604;-1
5.20666372418247;0.08264687244387581;-1
3.605215658522264;-0.13998404884296978;-1
5.1629958181923135;1.1459114880552226;-1
6.513841667427451;7.3110592642816385;1
7.241710475676486;8.208269108103861;1
6.3809983907151375;6.091416009206923;1
6.21426986903219;7.665201071243785;1
4.461782310957382;6.639524023172539;1
4.855136048222844;2.265247074725212;-1
4.891948170784372;1.051865586295925;-1
4.667929443364619;8.196973886264336;1
5.195623620940616;1.894540960806764;-1
5.1969774678415135;7.069606788295046;1
6.566878061880621;7.554480529107523;1
6.312457963985745;7.660885870565412;1
5.894171712053843;7.029013799285365;1
4.904106822948196;6.791362562887143;1
5.140138666067655;1.4113086356271047;-1
6.219383041405782;7.4283091387130495;1
5.544929662150282;0.595275025553891;-1
3.674078462224124;0.3545175065639976;-1
6.841921133168571;6.900476669175942;1
5.256059786127267;1.3401826743112326;-1
6.619618212479786;6.166770561453182;1
5.350455980631218;-0.055300609929471056;-1
4.343421830584667;2.352796494270028;-1
6.9794891600771285;7.639431138288576;1
6.053518499122051;0.6923281531130014;-1
7.0163627913431945;8.248513363898978;1
5.513823878998026;6.185570267954178;1
4.3940608193495825;2.3315101458528997;-1
4.367160101398183;1.1251945504912413;-1
5.232863981355906;6.770202598193701;1
7.038264887377733;4.894778090490812;1
6.271112727190366;7.176076561394512;1
5.741601805396225;6.06024434863209;1
5.0924577851141635;1.232922850574864;-1
4.383784691039748;0.990931633695368;-1
4.807811334192928;0.3903073162700783;-1
5.648377602048645;6.565839205444207;1
5.4290295764133685;8.268763956238294;1
4.40415868521972;0.24922929292221094;-1
5.363992447837303;1.7672596816248285;-1
6.3177144311565545;1.0635235069876805;-1
4.669039418967961;0.38091199010699817;-1
5.017183016282307;-0.18632633471073645;-1
4.153357353295603;1.0487980445212803;-1
4.156895932550084;-0.027124190932759085;-1
5.184706404622896;1.6724657252623492;-1
5.009182949863855;2.6256306131805696;-1
5.49639814159044;7.822266588951424;1
3.92746332304805;0.713553330792996;-1
6.083024213938182;7.164131389605815;1
4.4735931845155275;1.4551883738218538;-1
5.721377676125518;7.594427864152029;1
5.137926161806477;2.1635089663496747;-1
5.302733731969599;7.108925569766548;1
5.840594799495957;7.000214225858951;1
6.273348980387684;6.718614324589443;1
4.394126959279868;-0.3097245030144762;-1
4.403787026058062;0.2678344790574501;-1
6.169641548595477;6.006852915926155;1
5.442540145113175;0.6062385420790968;-1
5.455763102537402;1.1752361834066758;-1
3.982144768800553;1.6148138699994896;-1
4.8924763630650805;1.9699748792831568;-1
4.454037211455658;0.8262779808714042;-1
5.585566382227234;1.315787230138849;-1
6.9385727816733285;6.9227266544198445;1
4.2148925174578125;1.0991448036560678;-1
6.451410234949755;1.8923829094409443;-1
6.385132123423674;6.478112225794742;1
3.7964553271740766;0.1387775149653444;-1
5.733660569207733;6.793909627237599;1
4.657018617876992;0.6827625655197753;-1
5.969588828738718;6.878036311497465;1
5.726528151815499;6.719804159354575;1
5.299205385937156;0.13801199313634072;-1
6.964961806614108;7.31509615345882;1
4.871598490545273;6.416890350144378;1
5.184136718988773;0.6340154525650294;-1
5.1934644042095;-0.20966432431994364;-1
6.331156989469424;1.3020197158884852;-1
6.810391407600728;7.273673606269042;1
4.470740079747792;2.550940796596937;-1
4.9264652661412365;3.046928561151267;-1
4.834336044235269;7.3086622366612195;1
5.2341221496772175;6.434421262217915;1
5.147733190063608;1.3088876311667437;-1
4.700719477149863;0.6619723471628405;-1
6.400761321062161;7.831680320717129;1
5.2524113412429285;6.958404205402592;1
6.018641229437512;0.21359846946170813;-1
5.550921984777141;1.2079907218691042;-1
5.6804837828172445;1.8613631029524818;-1
4.758006600198855;0.7339314281660931;-1
6.133120743061367;0.6925210905780037;-1
5.599827011523672;8.125937328882006;1
5.697386076160492;-0.047590008886729374;-1
5.524135886045929;0.6325113746991935;-1
4.325125520226191;1.5141358165041834;-1
5.58324160307527;6.831954113155238;1
7.305859847197539;7.006113360402317;1
6.672141276570761;0.2661296979559238;-1
5.746971165803673;6.3566366679896165;1
5.574759964632641;0.9941096494143324;-1
6.872424453814029;6.495902858434443;1
4.877015185566963;8.679164689628205;1
6.2523839184242505;1.6768532386541888;-1
5.158778413219951;1.1819345664202576;-1
6.019771911504532;6.500151231074195;1
5.814785998970648;7.371290494807066;1
4.9152964661826966;0.9116450866770249;-1
6.336140564115214;7.038154577221094;1
6.292624535737491;6.63343526419965;1
5.072361036901818;1.3620190178787792;-1
5.348639289277153;6.691965655723911;1
5.397013247724785;0.5311859931588996;-1
5.5571386577652016;-0.06953797928797645;-1
6.606432836585911;5.837328114095975;1
5.1370235762045375;6.870873703733682;1
4.943218379299818;7.574385586704285;1
6.52379008661579;6.975809581115482;1
6.328173209839674;7.27816653379626;1
5.566562163183821;1.04208770083333;-1
5.842515754373361;0.444430265813942;-1
6.425076497422782;0.5715347061497869;-1
5.53208118515198;7.079780118970525;1
4.8119215012571885;0.6726715393118441;-1
4.0846694373730426;1.6364839409107996;-1
5.053889682246842;1.0954898453004898;-1
6.321213709035704;6.715472107777238;1
4.581815183944034;6.8579648895360625;1
4.344484900616681;0.5040348735943148;-1
4.749619990372817;0.15154856882009424;-1
4.733692140781513;1.3219684506367009;-1
4.844955397107675;1.1435999486266848;-1
5.068315724206721;-0.005937255490213067;-1
5.626578539411354;5.8751387541941895;1
4.140932237982235;2.2662896370878323;-1
5.728364267714343;0.3848378366346402;-1
4.430717772561855;0.20935905866976331;-1
6.275016114064566;7.397883852216912;1
5.878191027834284;7.084392298703523;1
4.641434551248284;0.7444302743360304;-1
6.541556290613007;6.959431150588638;1
5.851711625414098;1.3953051135705514;-1
6.5499462260412535;6.1567516908490285;1
7.0367333516168165;6.324726123793647;1
6.249700362626752;1.304958372281961;-1
7.0962703273847545;7.163025870262202;1
6.493843940121675;6.916906802907494;1
4.2845685141733565;1.7695708771090004;-1
5.3374488593705225;1.1659678949422043;-1
6.339419813960793;7.687275762097506;1
5.562568268310691;0.6031350604976784;-1
5.558886021262512;0.5136644074209187;-1
5.788324146922759;6.442849354154999;1
5.791014384905036;2.1383250816088983;-1
4.611838558678418;1.9473475808696763;-1
4.532416108381313;1.2689200293272156;-1
5.041306890897952;6.8252023073790475;1
5.920670461368879;6.725150405682019;1
5.880576831269219;1.5669270406635376;-1
6.152205703526668;7.3341214435387005;1
6.022382743518034;0.8612231767872525;-1
5.886193986624671;8.782489372844642;1
5.560639857135785;7.003962678884123;1
4.959494828912213;0.958153992123456;-1
6.931949715770748;6.805878826208709;1
5.559658895265992;7.427874848013147;1
5.027313656576165;1.2751571691911272;-1
5.368117854473649;5.625659574336928;1
5.698638272665452;6.259748499291918;1
5.471667091050466;6.192485208947872;1
6.49733592738181;7.354807333658957;1
4.902587690491301;1.256098007408267;-1
5.87744018623439;8.071437618409115;1
5.846046406241975;0.6647166362227654;-1
3.9587563964906174;0.7387606306770151;-1
4.498116782153998;6.506674474370264;1
5.476473856634351;0.8442984457122299;-1
6.317363829883747;6.065338807556881;1
5.296520362092121;0.9037049942149188;-1
5.061853879617446;7.340512001670502;1
4.84436027026117;1.009876797785978;-1
4.43026648020946;0.3657045157262264;-1
6.580456884290311;7.902885915569085;1
5.264036042077461;7.131904254096148;1
6.3794523853861;6.753724102626923;1
6.100070212170683;6.86716995810701;1
5.071217482452799;2.0118923210209347;-1
4.464685952855806;1.8453191459106104;-1
4.286800948402973;1.4441502489541422;-1
7.143828334673689;6.853047812793553;1
4.8227764744264165;0.5174906612502168;-1
4.282441166319253;1.0589765606290036;-1
3.653595286775373;2.715329455900052;-1
7.008408719021121;0.1837934565829048;-1
4.850371282378749;1.0325392039867929;-1
6.67886110040141;6.374747436562775;1
4.942581281779371;7.653857271450843;1
5.545988067478154;1.9317639272239289;-1
5.9262592354496135;6.672550176856606;1
5.9747987605653945;1.4322618703198888;-1
6.112046435633822;7.106164073682418;1
5.005723460199198;1.8352258116706213;-1
5.848953548621032;6.776450025353532;1
5.9502697167751695;6.280714339450629;1
5.7453360452555975;-0.3930870378896669;-1
4.175664572318377;1.321838661483285;-1
5.992804133502722;6.894864590105567;1
6.0020780683556785;7.709692658846017;1
5.176239195588871;0.5982156908191254;-1
5.384441631618784;6.537204408504327;1
5.053494338840087;2.5622283611169507;-1
4.692820676076057;0.7664382649567074;-1
4.252642382950201;6.2121803516958725;1
4.561456959816074;0.4264787496731889;-1
5.024177565149878;0.5557992061688762;-1
5.1616323490327;0.6045113367972428;-1
4.617626816058016;0.2583475276801005;-1
5.612737046076099;7.295314631862526;1
5.754365083680193;0.8800665777532918;-1
5.668863717995072;2.157086311916091;-1
6.321124988491995;7.344802441668325;1
4.149294709672886;2.2225304397227417;-1
4.9056429623591695;0.9768698612552656;-1
7.430751490281191;7.863858172356928;1
6.698101089660628;0.9662404311816558;-1
6.034768015238748;1.5547923430066948;-1
5.290991282146588;5.742814542380934;1
5.093867500184119;0.6484165881641424;-1
4.7694971544343225;0.34116629740213844;-1
5.268190881524369;6.3563409083825375;1
6.818720901247711;6.896480791085224;1
6.666503656014061;6.731609074669577;1
4.126341497114296;-0.1609391419207158;-1
5.006574540221172;6.753005120465778;1
4.956112238574463;0.6151473891498835;-1
4.30359120380489;1.3505722273735148;-1
5.551960819415248;7.582079999795622;1
5.955825176368876;5.915203799346108;1
4.266388267458964;1.7003956422063078;-1
5.793283442219414;2.7656074967347304;-1
6.626531327361307;8.518301150474715;1
5.4535085632451175;8.027075621727807;1
5.6483005718460575;5.338272516276978;1
5.658805781636777;6.169988947299343;1
6.532866573076543;7.6298756483298575;1
6.137047242914552;7.0934429859009684;1
5.442443693944299;7.931963540636294;1
5.014290542294233;1.452899784224284;-1
6.413124126064045;1.2263698511522043;-1
5.500819342893896;-0.6291235863446434;-1
5.930197786575155;6.181125180052559;1
5.473942453959825;6.667965381507491;1
4.499189225052175;0.6385529092273543;-1
6.857696279365324;5.8599000672020205;1
4.212026452950637;-0.2642674057939809;-1
6.219573001902063;6.69879066467363;1
5.9924174654688445;7.451594081940768;1
4.53761699683721;2.030249779532583;-1
5.7792196186335225;6.567047160324246;1
5.996362071260881;0.4006008743176073;-1
6.076620763043731;6.593358328411468;1
3.3402336987056245;-0.4040534192697369;-1
5.8383874652626515;-0.3769300298963609;-1
4.835699515385427;1.3042744282104022;-1
7.063367107285387;5.773806889495255;1
5.716905183814743;0.8322497416753893;-1
5.563077947627531;1.0831569304989326;-1
6.407577337167838;6.054529141357536;1
3.713191223688831;1.685440060883525;-1
5.177160663148821;1.5847605703544645;-1
6.314508346085176;7.134167270147346;1
5.028200013283342;7.600325936890558;1
4.610494744822359;1.3465810823653648;-1
5.890680489484488;6.985476834716502;1
5.4633835229393455;6.371216767616725;1
5.70257058099414;1.8001143878250083;-1
6.3154175465692015;8.098502751897822;1
5.780669526302996;7.232147116359098;1
5.828957752441072;0.3956521186298431;-1
6.318431271896412;8.102345525625001;1
5.0429813811253945;8.577790630711647;1
5.275581002488731;0.27772456378161137;-1
6.294544489574276;7.681409638330453;1
4.972230931413574;2.110956694932544;-1
5.582983042964687;0.6467743584625587;-1
5.358766286201573;1.176020701638243;-1
5.727495823380242;7.123066487493007;1
6.98943522741423;6.596751373074804;1
5.583726369370947;7.104727003448595;1
4.646533207951097;1.1187580118352904;-1
5.283787118464684;0.8524882455509561;-1
6.462401950508967;0.9999976101294;-1
4.913773242620803;0.265788776105761;-1
5.619167813593348;6.786966456533108;1
5.286393787327001;0.9752379306400318;-1
5.4342062039809;7.579979972103591;1
5.255218980739442;7.596771708384058;1
5.808249719572481;6.92029475803245;1
6.0851580351672085;7.612467502646881;1
4.621473671883782;6.3226745400091025;1
3.834008142237116;1.0378176867476012;-1
5.121702425452286;6.642118245419892;1
5.561099346184223;6.31625535220839;1
5.701737604090179;7.312047139964235;1
6.014796785565562;7.711281425051437;1
4.394554522247454;0.8788964052146386;-1
5.216031129180343;7.2464471018451535;1
5.640475401027075;7.13692930446534;1
5.391126194216663;0.4661160764345551;-1
4.187485062605877;2.0071958652957442;-1
6.346608490767255;7.73298814217465;1
6.1819565664528175;0.09829121611254664;-1
6.261325418535272;7.169325549344762;1
5.288728750098524;1.1141386129665012;-1
6.6180196333587595;6.091354490598798;1
4.604361542953595;1.1350136370927215;-1
4.7833506868825415;6.780227644546378;1
5.351926130835856;-0.5734260845903898;-1
5.587736543559504;0.44429863792473867;-1
5.457628945123348;-0.1367250497713628;-1
6.284046353875519;6.501975276929116;1
4.957392398102557;0.5363408458125132;-1
3.8248232611890938;-0.16180254013723072;-1
6.720069563427208;7.010365141057987;1
5.4308594276911295;0.7076007478569597;-1
4.140253093580469;1.7004702733059494;-1
5.482449569068253;1.5334221112558803;-1
6.308741609499357;6.613466737960786;1
3.7827432700299135;6.433835589966956;1
4.206101001643768;6.191549159847872;1
4.936561259745534;1.2406960229005892;-1
4.931638313205557;1.5306275547749195;-1
5.548573987914164;0.6894104425102683;-1
6.5209259662647066;7.777280525509819;1
5.408443669635986;0.9459194215655964;-1
6.380267731628118;7.232381160312665;1
4.582147980462597;0.491511595519139;-1
3.817845610116505;0.5180917257818707;-1
4.640874879966934;2.2844673805177926;-1
7.084520825057644;7.584313082883068;1
6.044415339229017;7.594394225476838;1
5.6040837126748215;6.509334069549736;1
6.09465128822305;2.0423278572946306;-1
6.283473889602263;7.299581393628122;1
4.686217292440837;1.2176937183608616;-1
5.599103302683427;8.1620334486758;1
4.4044878056875545;1.6487161959168704;-1
5.448989312281988;-0.3828102765202224;-1
5.931754942549661;0.2656563493291072;-1
5.90071170636563;6.358799371898925;1
7.096886280818099;6.466539473553173;1
4.354369226181009;0.36151411301619374;-1
6.212146595284112;6.523148726026727;1
4.997800158504986;0.4054616197064693;-1
4.679933048696925;1.2773396582601884;-1
5.090960256007466;-0.14633221443488775;-1
4.535851959680066;7.325864888540843;1
5.319539491155556;7.829754835886473;1
5.653051207898146;6.1216360312958935;1
6.0920788539085375;0.6941463824379611;-1
6.164672803106905;-1.5614895455917943;-1
5.063845797675064;8.059323270307754;1
5.673892409473772;7.25144426667952;1
5.180943764345708;0.046523973343913005;-1
6.2345507729976894;7.53217225288383;1
5.531091925224854;7.310220436709492;1
4.867262699443549;0.8989598538235636;-1
